DESCRIÇÃO_CONTRATO;DESCRIÇÃO_CONTRATADA;DESCRIÇÃO_UNIDADE;DESCRIÇÃO_SERVIÇO;DESCRIÇÃO_PERÍODO;CARGO_EQUIPE_MÍNIMA;CARGA_HORÁRIA_SEMANAL;EQUIPE_MÍNIMA_CONTRATADA;TOTAL_CARGA_HORÁRIA_CONTRATADA;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_SP;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_CLT;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_TERCEIROS;TOTAL_HORAS_APONTADAS;AVALIAÇÃO
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO II DR. LEONIDIO GALVÃO DOS SANTOS (JAÇANÃ/ TREMEMBÉ);CAPS II ADULTO;MAR 2020;EDUCADOR FISICO;40;1;40;;1;;40;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO II DR. LEONIDIO GALVÃO DOS SANTOS (JAÇANÃ/ TREMEMBÉ);CAPS II ADULTO;MAR 2020;ENFERMEIRO;40;3;120;;3;;120;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO II DR. LEONIDIO GALVÃO DOS SANTOS (JAÇANÃ/ TREMEMBÉ);CAPS II ADULTO;MAR 2020;FARMACÊUTICO;40;1;40;1;;;40;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO II DR. LEONIDIO GALVÃO DOS SANTOS (JAÇANÃ/ TREMEMBÉ);CAPS II ADULTO;MAR 2020;MÉDICO PSIQUIATRA;20;3;60;;3;;60;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO II DR. LEONIDIO GALVÃO DOS SANTOS (JAÇANÃ/ TREMEMBÉ);CAPS II ADULTO;MAR 2020;OFICINEIRO;40;1;40;;1;;40;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO II DR. LEONIDIO GALVÃO DOS SANTOS (JAÇANÃ/ TREMEMBÉ);CAPS II ADULTO;MAR 2020;PSICÓLOGO;40;2;80;;2;;80;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO II DR. LEONIDIO GALVÃO DOS SANTOS (JAÇANÃ/ TREMEMBÉ);CAPS II ADULTO;MAR 2020;TERAPEUTA OCUPACIONAL;30;2;60;;2;;60;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III MANDAQUI;CAPS III ADULTO;MAR 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III MANDAQUI;CAPS III ADULTO;MAR 2020;EDUCADOR FISICO;40;1;40;;1;;40;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III MANDAQUI;CAPS III ADULTO;MAR 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III MANDAQUI;CAPS III ADULTO;MAR 2020;ENFERMEIRO;36;8;288;;8;;288;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III MANDAQUI;CAPS III ADULTO;MAR 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III MANDAQUI;CAPS III ADULTO;MAR 2020;MÉDICO PSIQUIATRA;20;3;60;;3;;60;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III MANDAQUI;CAPS III ADULTO;MAR 2020;NUTRICIONISTA;20;1;20;;1;;20;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III MANDAQUI;CAPS III ADULTO;MAR 2020;OFICINEIRO;40;1;40;;1;;40;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III MANDAQUI;CAPS III ADULTO;MAR 2020;PSICÓLOGO;30;2;60;;2;;60;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III MANDAQUI;CAPS III ADULTO;MAR 2020;PSICÓLOGO;40;2;80;;2;;80;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III MANDAQUI;CAPS III ADULTO;MAR 2020;TERAPEUTA OCUPACIONAL;30;2;60;;2;;60;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III SANTANA;CAPS III ÁLCOOL E DROGAS;MAR 2020;AGENTE SOCIAL - REDUTOR DE DANOS;30;5;150;;5;;150;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III SANTANA;CAPS III ÁLCOOL E DROGAS;MAR 2020;ASSISTENTE SOCIAL;30;3;90;;3;;90;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III SANTANA;CAPS III ÁLCOOL E DROGAS;MAR 2020;EDUCADOR FISICO;40;1;40;;1;;40;0
