DESCRIÇÃO_CONTRATO;DESCRIÇÃO_CONTRATADA;DESCRIÇÃO_UNIDADE;DESCRIÇÃO_SERVIÇO;DESCRIÇÃO_PERÍODO;CARGO_EQUIPE_MÍNIMA;CARGA_HORÁRIA_SEMANAL;EQUIPE_MÍNIMA_CONTRATADA;TOTAL_CARGA_HORÁRIA_CONTRATADA;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_SP;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_CLT;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_TERCEIROS;TOTAL_HORAS_APONTADAS;AVALIAÇÃO
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CAPS INFANTO JUVENIL II PARELHEIROS;CAPS II INFANTO JUVENIL;FEV 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CAPS INFANTO JUVENIL II PARELHEIROS;CAPS II INFANTO JUVENIL;FEV 2020;MÉDICO PSIQUIATRA;20;2;40;;1;;20;-20
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CAPS INFANTO JUVENIL II PARELHEIROS;CAPS II INFANTO JUVENIL;FEV 2020;OFICINEIRO;20;2;40;;2;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CAPS INFANTO JUVENIL II PARELHEIROS;CAPS II INFANTO JUVENIL;FEV 2020;PSICÓLOGO;40;3;120;;3;;120;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CAPS INFANTO JUVENIL II PARELHEIROS;CAPS II INFANTO JUVENIL;FEV 2020;TERAPEUTA OCUPACIONAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CEO III PARELHEIROS- CLÍNICA ODONTOL. ESPEC. YVETTE RANZINI VIEGAS;ESPECIALIDADES ODONTOLÓGICAS;FEV 2020;DENTISTA;20;14;280;;14;;280;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;APD - ACOMPANHANTE COMUNITÁRIO DE PESSOA COM DEFICIÊNCIA;FEV 2020;ACOMPANHANTE DA PESSOA COM DEFICIÊNCIA;40;6;240;;6;;240;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;APD - ACOMPANHANTE COMUNITÁRIO DE PESSOA COM DEFICIÊNCIA;FEV 2020;PSICÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;APD - ACOMPANHANTE COMUNITÁRIO DE PESSOA COM DEFICIÊNCIA;FEV 2020;TERAPEUTA OCUPACIONAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;FISIOTERAPEUTA;30;3;90;;3;;90;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;FONOAUDIÓLOGO;40;2;80;;2;;80;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;MÉDICO ACUPUNTURISTA;6;1;6;;;;;-6
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;MÉDICO ACUPUNTURISTA;10;;;;1;;10;10
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;MÉDICO ACUPUNTURISTA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;MÉDICO ANESTESIOLOGISTA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;MÉDICO FISIATRA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;MÉDICO NEUROLOGISTA;20;1;20;;;;;-20
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;MÉDICO NEUROLOGISTA;10;;;;1;;10;10
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;MÉDICO NEUROLOGISTA PEDIÁTRICO;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;PSICÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;SUPERVISOR DE EQUIPE;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;CER II PARELHEIROS;CER II - CENTRO ESPECIALIZADO EM REABILITAÇÃO II;FEV 2020;TERAPEUTA OCUPACIONAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;ATENÇÃO DOMICILIAR - EMAD/EMAP;FEV 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;ATENÇÃO DOMICILIAR - EMAD/EMAP;FEV 2020;AUXILIAR DE ENFERMAGEM;40;3;120;;3;;120;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;ATENÇÃO DOMICILIAR - EMAD/EMAP;FEV 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;ATENÇÃO DOMICILIAR - EMAD/EMAP;FEV 2020;FISIOTERAPEUTA;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;ATENÇÃO DOMICILIAR - EMAD/EMAP;FEV 2020;MÉDICO CLÍNICO;20;2;40;;2;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;ASSISTENTE SOCIAL;30;2;60;1;1;;60;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;FARMACÊUTICO;36;2;72;;1;;36;-36
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;FARMACÊUTICO;40;1;40;;2;;80;40
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;MÉDICO CIRURGIÃO GERAL;12;7;84;;7;;84;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;MÉDICO CIRURGIÃO GERAL NOTURNO;12;7;84;;6;;72;-12
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;MÉDICO CLÍNICO;12;21;252;;21;;252;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;MÉDICO CLÍNICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;MÉDICO CLÍNICO NOTURNO;6;1;6;;1;;6;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;MÉDICO CLÍNICO NOTURNO;12;17;204;;16;;192;-12
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;MÉDICO ORTOPEDISTA E TRAUMATO NOTURNO;12;7;84;;8;;96;12
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA;12;7;84;;7;;84;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;MÉDICO PEDIATRA;12;14;168;;12;;144;-24
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;MÉDICO PEDIATRA NOTURNO;12;10;120;;10;;120;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;PSM BALNEÁRIO SÃO JOSÉ;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;MÉDICO PEDIATRA NOTURNO;6;1;6;;1;;6;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;RESIDÊNCIA TERAPÊUTICA PARELHEIROS I - MISTA;SRT I - SERVIÇO RESIDENCIAL TERAPÊUTICO I;FEV 2020;ACOMPANHANTE COMUNITÁRIO;36;9;324;;9;;324;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;RESIDÊNCIA TERAPÊUTICA PARELHEIROS I - MISTA;SRT I - SERVIÇO RESIDENCIAL TERAPÊUTICO I;FEV 2020;SUPERVISOR DE EQUIPE;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;RESIDÊNCIA TERAPÊUTICA PARELHEIROS I - MISTA;SRT I - SERVIÇO RESIDENCIAL TERAPÊUTICO I;FEV 2020;TÉCNICO DE ENFERMAGEM;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;RESIDÊNCIA TERAPÊUTICA PARELHEIROS II;SRT II - SERVIÇO RESIDENCIAL TERAPÊUTICO II;FEV 2020;ACOMPANHANTE COMUNITÁRIO;36;5;180;;8;;288;108
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;RESIDÊNCIA TERAPÊUTICA PARELHEIROS II;SRT II - SERVIÇO RESIDENCIAL TERAPÊUTICO II;FEV 2020;SUPERVISOR DE EQUIPE;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;RESIDÊNCIA TERAPÊUTICA PARELHEIROS II;SRT II - SERVIÇO RESIDENCIAL TERAPÊUTICO II;FEV 2020;TÉCNICO DE ENFERMAGEM;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS BARRAGEM;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;11;440;;12;;480;40
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS BARRAGEM;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;AUXILIAR DE SAÚDE BUCAL;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS BARRAGEM;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;DENTISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS BARRAGEM;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;ENFERMEIRO;40;2;80;;2;;80;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS BARRAGEM;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;FARMACÊUTICO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS BARRAGEM;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;MÉDICO GENERALISTA;40;2;80;;2;;80;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS BARRAGEM;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;TÉCNICO DE SAÚDE BUCAL;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS COLÔNIA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;11;440;;11;;440;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS COLÔNIA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;AUXILIAR DE SAÚDE BUCAL;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS COLÔNIA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;DENTISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS COLÔNIA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;ENFERMEIRO;40;2;80;;2;;80;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS COLÔNIA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS COLÔNIA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;MÉDICO GENERALISTA;40;2;80;;2;;80;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS COLÔNIA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;TÉCNICO DE SAÚDE BUCAL;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS DOM LUCIANO BERGAMIN;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;6;240;;6;;240;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS DOM LUCIANO BERGAMIN;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;AUXILIAR DE SAÚDE BUCAL;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS DOM LUCIANO BERGAMIN;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;DENTISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS DOM LUCIANO BERGAMIN;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS DOM LUCIANO BERGAMIN;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;MÉDICO GENERALISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS JARDIM CAMPINAS;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;30;1200;;29;;1160;-40
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS JARDIM CAMPINAS;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;AUXILIAR DE SAÚDE BUCAL;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS JARDIM CAMPINAS;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;DENTISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS JARDIM CAMPINAS;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;ENFERMEIRO;40;5;200;;5;;200;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS JARDIM CAMPINAS;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS JARDIM CAMPINAS;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;MÉDICO GENERALISTA;40;5;200;;5;;200;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS JARDIM CAMPINAS;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;TÉCNICO DE SAÚDE BUCAL;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PARELHEIROS - TA-026/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;UBS JARDIM CAMPINAS;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
