DESCRIÇÃO_CONTRATO;DESCRIÇÃO_CONTRATADA;DESCRIÇÃO_UNIDADE;DESCRIÇÃO_SERVIÇO;DESCRIÇÃO_PERÍODO;CARGO_EQUIPE_MÍNIMA;CARGA_HORÁRIA_SEMANAL;EQUIPE_MÍNIMA_CONTRATADA;TOTAL_CARGA_HORÁRIA_CONTRATADA;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_SP;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_CLT;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_TERCEIROS;TOTAL_HORAS_APONTADAS;AVALIAÇÃO
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA ENGENHEIRO GOULART - DR. JOSÉ PIRES;AMA 24H - ASSISTÊNCIA MÉDICA AMBULATORIAL 24 HORAS;DEZ 2020;MÉDICO CLÍNICO;12;36;432;;;36;432;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA ENGENHEIRO GOULART - DR. JOSÉ PIRES;AMA 24H - ASSISTÊNCIA MÉDICA AMBULATORIAL 24 HORAS;DEZ 2020;MÉDICO PEDIATRA;12;28;336;;;28;336;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA MAURICE PATE;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA MAURICE PATE;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;ENFERMEIRO;36;4;144;;4;;144;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA MAURICE PATE;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA MAURICE PATE;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA MAURICE PATE;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO CLÍNICO;12;17;204;;;17;204;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA MAURICE PATE;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO CLÍNICO;6;1;6;;;1;6;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA MAURICE PATE;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO PEDIATRA;12;8;96;;;;;-96
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA MAURICE PATE;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO PEDIATRA;6;3;18;;;3;18;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA MAURICE PATE;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO PEDIATRA;20;;;;;8;160;160
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;ENFERMEIRO;36;4;144;;4;;144;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO CLÍNICO;6;2;12;;;2;12;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO CLÍNICO;12;10;120;;;10;120;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO PEDIATRA;12;6;72;;;6;72;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO PEDIATRA;6;1;6;;;1;6;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;ATENÇÃO DOMICILIAR - EMAD/EMAP;DEZ 2020;AUXILIAR DE ENFERMAGEM;30;4;120;;4;;120;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;ATENÇÃO DOMICILIAR - EMAD/EMAP;DEZ 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;ATENÇÃO DOMICILIAR - EMAD/EMAP;DEZ 2020;FISIOTERAPEUTA;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;ATENÇÃO DOMICILIAR - EMAD/EMAP;DEZ 2020;MÉDICO CLÍNICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;AUXILIAR DE SAÚDE BUCAL;30;2;60;1;1;;60;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;DENTISTA;20;2;40;;2;;40;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;ENFERMEIRO;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;MÉDICO CLÍNICO;20;3;60;;;;;-60
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;MÉDICO CLÍNICO;30;;;;1;;30;30
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;MÉDICO CLÍNICO;10;;;;;3;30;30
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;MÉDICO GINECOLOGISTA E OBSTETRA;10;1;10;;1;;10;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;MÉDICO GINECOLOGISTA E OBSTETRA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;MÉDICO PEDIATRA;10;1;10;;1;2;30;20
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CANGAÍBA - DR. CARLOS GENTILE DE MELLO;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;MÉDICO PEDIATRA;20;1;20;;;;;-20
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CHÁCARA CRUZEIRO DO SUL;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CHÁCARA CRUZEIRO DO SUL;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;ENFERMEIRO;36;4;144;;3;;108;-36
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CHÁCARA CRUZEIRO DO SUL;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO CLÍNICO;12;13;156;;;13;156;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CHÁCARA CRUZEIRO DO SUL;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO PEDIATRA;6;1;6;;;1;6;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CHÁCARA CRUZEIRO DO SUL;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO PEDIATRA;12;7;84;;;7;84;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CHÁCARA CRUZEIRO DO SUL;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;DEZ 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;18;720;;18;;720;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CHÁCARA CRUZEIRO DO SUL;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;DEZ 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CHÁCARA CRUZEIRO DO SUL;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;DEZ 2020;ENFERMEIRO;40;3;120;;3;;120;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CHÁCARA CRUZEIRO DO SUL;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;DEZ 2020;FARMACÊUTICO;36;2;72;;2;;72;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CHÁCARA CRUZEIRO DO SUL;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;DEZ 2020;MÉDICO GENERALISTA;40;3;120;;;;;-120
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA CHÁCARA CRUZEIRO DO SUL;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;DEZ 2020;MÉDICO GENERALISTA;20;;;;4;;80;80
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA JARDIM NORDESTE - ATÉ SETEMBRO 2021;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;ENFERMEIRO;36;4;144;;4;;144;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA JARDIM NORDESTE - ATÉ SETEMBRO 2021;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA JARDIM NORDESTE - ATÉ SETEMBRO 2021;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA JARDIM NORDESTE - ATÉ SETEMBRO 2021;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO CLÍNICO;12;18;216;;;18;216;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA JARDIM NORDESTE - ATÉ SETEMBRO 2021;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO PEDIATRA;12;12;144;;;12;144;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA JARDIM NORDESTE - ATÉ SETEMBRO 2021;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA JARDIM NORDESTE - ATÉ SETEMBRO 2021;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;ENFERMEIRO;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA JARDIM NORDESTE - ATÉ SETEMBRO 2021;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;MÉDICO CLÍNICO;10;1;10;;;;;-10
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA JARDIM NORDESTE - ATÉ SETEMBRO 2021;UBS - UNIDADE BÁSICA DE SAÚDE;DEZ 2020;MÉDICO PEDIATRA;10;1;10;;;;;-10
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA PADRE MANOEL DA NÓBREGA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA PADRE MANOEL DA NÓBREGA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;ENFERMEIRO;36;4;144;;4;;144;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA PADRE MANOEL DA NÓBREGA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO CLÍNICO;12;13;156;;;13;156;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA PADRE MANOEL DA NÓBREGA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO CLÍNICO;6;4;24;;;4;24;0
REDE ASSISTENCIAL DA STS PENHA - TA-032/2020 A TA-035/2020;SECONCI - SERVIÇO SOCIAL DA CONSTRUÇÃO CIVIL DO ESTADO DE SÃO PAULO;AMA/UBS INTEGRADA PADRE MANOEL DA NÓBREGA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;DEZ 2020;MÉDICO PEDIATRA;12;7;84;;;7;84;0
