DESCRIÇÃO_CONTRATO;DESCRIÇÃO_CONTRATADA;DESCRIÇÃO_UNIDADE;DESCRIÇÃO_SERVIÇO;DESCRIÇÃO_PERÍODO;CARGO_EQUIPE_MÍNIMA;CARGA_HORÁRIA_SEMANAL;EQUIPE_MÍNIMA_CONTRATADA;TOTAL_CARGA_HORÁRIA_CONTRATADA;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_SP;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_CLT;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_TERCEIROS;TOTAL_HORAS_APONTADAS;AVALIAÇÃO
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;MÉDICO CLÍNICO;12;24;288;;9;;108;-180
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;PAI  - PROGRAMA DE ACOMPANHANTE DE IDOSO;OUT 2020;ACOMPANHANTE DE IDOSO;40;10;400;;10;;400;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;PAI  - PROGRAMA DE ACOMPANHANTE DE IDOSO;OUT 2020;AUXILIAR DE ENFERMAGEM;40;2;80;;2;;80;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;PAI  - PROGRAMA DE ACOMPANHANTE DE IDOSO;OUT 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;PAI  - PROGRAMA DE ACOMPANHANTE DE IDOSO;OUT 2020;MÉDICO;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;PAI  - PROGRAMA DE ACOMPANHANTE DE IDOSO;OUT 2020;SUPERVISOR DE EQUIPE;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;36;1440;;36;;1440;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;ASSISTENTE SOCIAL;30;3;90;;3;;90;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;AUXILIAR DE SAÚDE BUCAL;30;2;60;1;;;30;-30
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;AUXILIAR DE SAÚDE BUCAL;40;2;80;;2;;80;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;DENTISTA;20;4;80;;;;;-80
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;ENFERMEIRO;36;10;360;;5;;180;-180
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;ENFERMEIRO;40;6;240;;10;;400;160
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;MÉDICO CLÍNICO;20;4;80;;3;;60;-20
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;MÉDICO GENERALISTA;40;9;360;3;9;;480;120
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;MÉDICO GINECOLOGISTA E OBSTETRA;30;;;;1;;30;30
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;MÉDICO GINECOLOGISTA E OBSTETRA;20;4;80;1;1;;40;-40
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;MÉDICO PEDIATRA;20;4;80;;2;;40;-40
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;MÉDICO PEDIATRA;10;;;;1;;10;10
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;MÉDICO PEDIATRA;30;;;;1;;30;30
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;MÉDICO PSIQUIATRA;10;;;;1;;10;10
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;MÉDICO PSIQUIATRA;20;2;40;;1;;20;-20
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;PSICÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM CASTRO ALVES;UBS MISTA;OUT 2020;TERAPEUTA OCUPACIONAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;DENTISTA;12;2;24;;2;;24;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;ENFERMEIRO;36;6;216;;3;;108;-108
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;ENFERMEIRO;40;;;;3;;120;120
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;MÉDICO;12;30;360;;28;;336;-24
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;AUXILIAR DE SAÚDE BUCAL;40;3;120;;3;;120;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;AUXILIAR DE SAÚDE BUCAL;30;1;30;1;;;30;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;DENTISTA;20;4;80;;1;;20;-60
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;DENTISTA;40;;;;1;;40;40
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;ENFERMEIRO;40;6;240;;6;;240;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;FARMACÊUTICO;36;1;36;;1;;36;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO CLÍNICO;20;4;80;;3;;60;-20
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO GINECOLOGISTA E OBSTETRA;10;;;;2;;20;20
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO GINECOLOGISTA E OBSTETRA;20;4;80;;1;;20;-60
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO GINECOLOGISTA E OBSTETRA;40;;;;1;;40;40
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO PEDIATRA;20;3;60;;2;;40;-20
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO PSIQUIATRA;10;;;;2;;20;20
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO PSIQUIATRA;20;1;20;;;;;-20
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;PSICÓLOGO;40;1;40;;0;;0;-40
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM ICARAÍ - QUINTANA;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;TERAPEUTA OCUPACIONAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;ENFERMEIRO;40;1;40;;0;;0;-40
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;ENFERMEIRO;36;4;144;;2;;72;-72
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;MÉDICO;12;12;144;;12;;144;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;OUT 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;30;1200;;30;;1200;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;OUT 2020;AUXILIAR DE SAÚDE BUCAL;40;2;80;;2;;80;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;OUT 2020;DENTISTA;40;2;80;;1;;40;-40
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;OUT 2020;ENFERMEIRO;40;5;200;;5;;200;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;OUT 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;OUT 2020;MÉDICO GENERALISTA;40;5;200;1;4;;200;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;OUT 2020;TÉCNICO DE SAÚDE BUCAL;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;OUT 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;OUT 2020;EDUCADOR FISICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;OUT 2020;FISIOTERAPEUTA;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;OUT 2020;FONOAUDIÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;OUT 2020;MÉDICO PEDIATRA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;OUT 2020;MÉDICO PSIQUIATRA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;OUT 2020;NUTRICIONISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;OUT 2020;PSICÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMA/UBS INTEGRADA JARDIM MIRNA;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;OUT 2020;TERAPEUTA OCUPACIONAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMB ESPEC DR. MILTON ALDRED;AMBULATÓRIO DE ESPECIALIDADES;OUT 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMB ESPEC DR. MILTON ALDRED;AMBULATÓRIO DE ESPECIALIDADES;OUT 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMB ESPEC DR. MILTON ALDRED;AMBULATÓRIO DE ESPECIALIDADES;OUT 2020;MÉDICO CARDIOLOGISTA;10;4;40;;4;;40;0
REDE ASSISTENCIAL DA STS CAPELA DO SOCORRO - TA-053/2020 A TA-063/2020;ASSOCIAÇÃO SAÚDE DA FAMÍLIA - ASF;AMB ESPEC DR. MILTON ALDRED;AMBULATÓRIO DE ESPECIALIDADES;OUT 2020;MÉDICO DERMATOLOGISTA;10;1;10;;1;;10;0
