DESCRIÇÃO_CONTRATO;DESCRIÇÃO_CONTRATADA;DESCRIÇÃO_UNIDADE;DESCRIÇÃO_SERVIÇO;DESCRIÇÃO_PERÍODO;CARGO_EQUIPE_MÍNIMA;CARGA_HORÁRIA_SEMANAL;EQUIPE_MÍNIMA_CONTRATADA;TOTAL_CARGA_HORÁRIA_CONTRATADA;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_SP;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_CLT;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_TERCEIROS;TOTAL_HORAS_APONTADAS;AVALIAÇÃO
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM SÃO JORGE;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;TÉCNICO DE SAÚDE BUCAL;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM SÃO JORGE;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM SÃO JORGE;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;FISIOTERAPEUTA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM SÃO JORGE;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;FONOAUDIÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM SÃO JORGE;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;MÉDICO PSIQUIATRA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM SÃO JORGE;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;NUTRICIONISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM SÃO JORGE;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;PSICÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM SÃO JORGE;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;TERAPEUTA OCUPACIONAL;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;FEV 2020;MÉDICO CLÍNICO;12;12;144;;12;;144;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;FEV 2020;MÉDICO PEDIATRA;12;12;144;;12;;144;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;60;2400;;60;;2400;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;AUXILIAR DE SAÚDE BUCAL;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;DENTISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;ENFERMEIRO;40;11;440;;10;;400;-40
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;FARMACÊUTICO;44;2;88;;2;;88;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;MÉDICO GENERALISTA;40;10;400;;10;;400;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;FEV 2020;TÉCNICO DE SAÚDE BUCAL;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;FISIOTERAPEUTA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;FONOAUDIÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;MÉDICO PSIQUIATRA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;NUTRICIONISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;PSICÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA PAULO VI;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;FEV 2020;TERAPEUTA OCUPACIONAL;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;FEV 2020;MÉDICO CLÍNICO;12;12;144;;12;;144;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;FEV 2020;MÉDICO PEDIATRA;12;12;144;;12;;144;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;ATENÇÃO DOMICILIAR - EMAD/EMAP;FEV 2020;ENFERMEIRO;40;2;80;;2;;80;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;ATENÇÃO DOMICILIAR - EMAD/EMAP;FEV 2020;FISIOTERAPEUTA;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;ATENÇÃO DOMICILIAR - EMAD/EMAP;FEV 2020;FONOAUDIÓLOGO;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;ATENÇÃO DOMICILIAR - EMAD/EMAP;FEV 2020;MÉDICO CLÍNICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;ATENÇÃO DOMICILIAR - EMAD/EMAP;FEV 2020;SUPERVISOR DE EQUIPE;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;PAI  - PROGRAMA DE ACOMPANHANTE DE IDOSO;FEV 2020;ACOMPANHANTE DE IDOSO;40;10;400;;10;;400;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;PAI  - PROGRAMA DE ACOMPANHANTE DE IDOSO;FEV 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;PAI  - PROGRAMA DE ACOMPANHANTE DE IDOSO;FEV 2020;MÉDICO GERIATRA;20;1;20;;0;;0;-20
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;PAI  - PROGRAMA DE ACOMPANHANTE DE IDOSO;FEV 2020;SUPERVISOR DE EQUIPE;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;AUXILIAR DE SAÚDE BUCAL;30;6;180;2;4;;180;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;DENTISTA;20;6;120;3;3;;120;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;ENFERMEIRO;40;7;280;;7;;280;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;FARMACÊUTICO;44;2;88;;2;;88;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;FISIOTERAPEUTA;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;FONOAUDIÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;MÉDICO CLÍNICO;20;6;120;2;4;;120;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;MÉDICO GINECOLOGISTA E OBSTETRA;20;2;40;;2;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;MÉDICO PEDIATRA;20;3;60;;3;;60;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;MÉDICO PSIQUIATRA;20;2;40;;1;;20;-20
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;NUTRICIONISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;PSICÓLOGO;40;3;120;1;2;;120;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;TÉCNICO DE SAÚDE BUCAL;30;1;30;0;;;0;-30
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA SONIA;UBS - UNIDADE BÁSICA DE SAÚDE;FEV 2020;TERAPEUTA OCUPACIONAL;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS III ALCOOL E DROGAS BUTANTA;CAPS III ÁLCOOL E DROGAS;FEV 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS III ALCOOL E DROGAS BUTANTA;CAPS III ÁLCOOL E DROGAS;FEV 2020;ENFERMEIRO;40;1;40;;0;;0;-40
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS III ALCOOL E DROGAS BUTANTA;CAPS III ÁLCOOL E DROGAS;FEV 2020;ENFERMEIRO;36;7;252;;6;;216;-36
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS III ALCOOL E DROGAS BUTANTA;CAPS III ÁLCOOL E DROGAS;FEV 2020;FARMACÊUTICO;44;2;88;;2;;88;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS III ALCOOL E DROGAS BUTANTA;CAPS III ÁLCOOL E DROGAS;FEV 2020;MÉDICO CLÍNICO;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS III ALCOOL E DROGAS BUTANTA;CAPS III ÁLCOOL E DROGAS;FEV 2020;MÉDICO PSIQUIATRA;20;3;60;;3;;60;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS III ALCOOL E DROGAS BUTANTA;CAPS III ÁLCOOL E DROGAS;FEV 2020;OFICINEIRO;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS III ALCOOL E DROGAS BUTANTA;CAPS III ÁLCOOL E DROGAS;FEV 2020;PSICÓLOGO;40;4;160;;2;;80;-80
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS III ALCOOL E DROGAS BUTANTA;CAPS III ÁLCOOL E DROGAS;FEV 2020;TERAPEUTA OCUPACIONAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CEO II BUTANTA;ESPECIALIDADES ODONTOLÓGICAS;FEV 2020;AUXILIAR DE SAÚDE BUCAL;30;4;120;;3;;90;-30
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CEO II BUTANTA;ESPECIALIDADES ODONTOLÓGICAS;FEV 2020;DENTISTA;20;6;120;;5;;100;-20
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL DIA BUTANTÃ;HORA CERTA;FEV 2020;MÉDICO INFECTOLOGISTA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL DIA BUTANTÃ;HORA CERTA;FEV 2020;SUPERVISOR DE EQUIPE;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL DIA BUTANTÃ;HORA CERTA;FEV 2020;SUPERVISOR DE EQUIPE;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS BUTANTÃ - TA-015/2019 A TA-027/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;PSM BUTANTÃ - DR CAETANO VIRGÍLIO NETO;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;FEV 2020;DENTISTA;12;9;108;2;7;;108;0
