DESCRIÇÃO_CONTRATO;DESCRIÇÃO_CONTRATADA;DESCRIÇÃO_UNIDADE;DESCRIÇÃO_SERVIÇO;DESCRIÇÃO_PERÍODO;CARGO_EQUIPE_MÍNIMA;CARGA_HORÁRIA_SEMANAL;EQUIPE_MÍNIMA_CONTRATADA;TOTAL_CARGA_HORÁRIA_CONTRATADA;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_SP;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_CLT;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_TERCEIROS;TOTAL_HORAS_APONTADAS;AVALIAÇÃO
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM BRASIL;UBS MISTA;OUT 2020;MÉDICO GINECOLOGISTA E OBSTETRA;20;3;60;;2;;40;-20
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM BRASIL;UBS MISTA;OUT 2020;MÉDICO GINECOLOGISTA E OBSTETRA;10;;;;2;;20;20
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM BRASIL;UBS MISTA;OUT 2020;MÉDICO PEDIATRA;20;3;60;2;;;40;-20
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM BRASIL;UBS MISTA;OUT 2020;MÉDICO PEDIATRA;10;;;;2;;20;20
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM BRASIL;UBS MISTA;OUT 2020;MÉDICO PSIQUIATRA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA JARDIM BRASIL;UBS MISTA;OUT 2020;PSICÓLOGO;30;2;60;1;1;;60;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;MÉDICO CLÍNICO;12;10;120;;4;;48;-72
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;MÉDICO CLÍNICO;24;;;;3;;72;72
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;MÉDICO PEDIATRA;12;6;72;;3;;36;-36
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;MÉDICO PEDIATRA;24;;;;2;;48;48
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;AUXILIAR DE SAÚDE BUCAL;30;4;120;;4;;120;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;DENTISTA;20;6;120;;6;;120;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;EDUCADOR FISICO;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;ENFERMEIRO;30;4;120;;3;;90;-30
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;ENFERMEIRO;36;6;216;;7;;252;36
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;FARMACÊUTICO;44;2;88;;2;;88;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO CLÍNICO;20;2;40;;2;;40;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO GINECOLOGISTA E OBSTETRA;12;1;12;;1;;12;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO GINECOLOGISTA E OBSTETRA;10;;;1;1;;20;20
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO PEDIATRA;40;;;;1;;40;40
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO PSIQUIATRA;12;;;;1;;12;12
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO PSIQUIATRA;10;;;;1;;10;10
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA GUILHERME;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;PSICÓLOGO;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;MÉDICO CLÍNICO;12;7;84;;6;;72;-12
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;MÉDICO CLÍNICO;24;;;;1;;24;24
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;OUT 2020;MÉDICO PEDIATRA;12;6;72;;6;;72;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;AUXILIAR DE SAÚDE BUCAL;30;4;120;2;2;;120;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;DENTISTA;20;6;120;2;4;;120;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;EDUCADOR FISICO;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;ENFERMEIRO;30;4;120;;3;;90;-30
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;ENFERMEIRO;36;6;216;;6;;216;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;FARMACÊUTICO;44;2;88;;2;;88;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO CLÍNICO;20;5;100;;2;;40;-60
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO CLÍNICO;30;;;;1;;30;30
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO CLÍNICO;10;;;;3;;30;30
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO GINECOLOGISTA E OBSTETRA;10;4;40;;1;;10;-30
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO GINECOLOGISTA E OBSTETRA;30;;;;1;;30;30
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO PEDIATRA;20;2;40;2;;;40;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;MÉDICO PSIQUIATRA;20;1;20;1;;;20;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA MEDEIROS;UBS - UNIDADE BÁSICA DE SAÚDE;OUT 2020;PSICÓLOGO;30;2;60;;1;;30;-30
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;ASSISTENTE SOCIAL;30;3;90;;3;;90;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;EDUCADOR FISICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;ENFERMEIRO;30;3;90;;3;;90;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;FARMACÊUTICO;40;2;80;;1;;40;-40
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;FONOAUDIÓLOGO;30;3;90;;4;;120;30
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;MÉDICO PSIQUIATRA;20;5;100;;4;;80;-20
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;MÉDICO PSIQUIATRA;30;;;;1;;30;30
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;MUSICOTERAPEUTA;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;OFICINEIRO;30;2;60;;1;;30;-30
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;PSICÓLOGO;30;6;180;;6;;180;0
REDE ASSISTENCIAL DA STS VILA MARIA/VILA GUILHERME - TA-032/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CAPS INFANTO JUVENIL II VILA MARIA VILA GUILHERME;CAPS II INFANTO JUVENIL;OUT 2020;PSICOPEDAGOGO/PEDAGOGO;36;;;;1;;36;36
