DESCRIÇÃO_CONTRATO;DESCRIÇÃO_CONTRATADA;DESCRIÇÃO_UNIDADE;DESCRIÇÃO_SERVIÇO;DESCRIÇÃO_PERÍODO;CARGO_EQUIPE_MÍNIMA;CARGA_HORÁRIA_SEMANAL;EQUIPE_MÍNIMA_CONTRATADA;TOTAL_CARGA_HORÁRIA_CONTRATADA;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_SP;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_CLT;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_TERCEIROS;TOTAL_HORAS_APONTADAS;AVALIAÇÃO
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA ESPECIALIDADES DR HUMBERTO PASCALE SANTA CECÍLIA;AMA - ESPECIALIDADES;SET 2020;MÉDICO PNEUMOLOGISTA;12;3;36;;;;;-36
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA ESPECIALIDADES DR HUMBERTO PASCALE SANTA CECÍLIA;AMA - ESPECIALIDADES;SET 2020;MÉDICO PROCTOLOGISTA;12;1;12;;;;;-12
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA ESPECIALIDADES DR HUMBERTO PASCALE SANTA CECÍLIA;AMA - ESPECIALIDADES;SET 2020;MÉDICO PSIQUIATRA;12;4;48;;;;;-48
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA ESPECIALIDADES DR HUMBERTO PASCALE SANTA CECÍLIA;AMA - ESPECIALIDADES;SET 2020;MÉDICO REUMATOLOGISTA;12;6;72;;;;;-72
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA ESPECIALIDADES DR HUMBERTO PASCALE SANTA CECÍLIA;AMA - ESPECIALIDADES;SET 2020;MÉDICO UROLOGISTA;12;4;48;;;;;-48
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA SÉ;AMA 24H - ASSISTÊNCIA MÉDICA AMBULATORIAL 24 HORAS;SET 2020;MÉDICO CLÍNICO;12;26;312;;;;;-312
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA SÉ;AMA 24H - ASSISTÊNCIA MÉDICA AMBULATORIAL 24 HORAS;SET 2020;MÉDICO CLÍNICO NOTURNO;12;14;168;;;;;-168
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA SÉ;AMA 24H - ASSISTÊNCIA MÉDICA AMBULATORIAL 24 HORAS;SET 2020;MÉDICO PEDIATRA;12;14;168;;;;;-168
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA SÉ;AMA 24H - ASSISTÊNCIA MÉDICA AMBULATORIAL 24 HORAS;SET 2020;MÉDICO PEDIATRA NOTURNO;12;7;84;;;;;-84
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;ASSISTENTE SOCIAL;30;9;270;;;;;-270
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;EDUCADOR FISICO;30;2;60;;;;;-60
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;ENFERMEIRO;36;14;504;;;;;-504
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;FARMACÊUTICO;36;5;180;;;;;-180
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;FARMACÊUTICO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;MÉDICO CLÍNICO;20;2;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;MÉDICO CLÍNICO;12;7;84;;;;;-84
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;MÉDICO CLÍNICO NOTURNO;12;7;84;;;;;-84
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;MÉDICO PSIQUIATRA;12;7;84;;;;;-84
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;MÉDICO PSIQUIATRA;20;4;80;;;;;-80
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;MÉDICO PSIQUIATRA NOTURNO;12;7;84;;;;;-84
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;NUTRICIONISTA;30;1;30;;;;;-30
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;PSICÓLOGO;40;7;280;;;;;-280
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS AD IV REDENÇÃO;CAPS IV ÁLCOOL E DROGAS;SET 2020;TERAPEUTA OCUPACIONAL;30;4;120;;;;;-120
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III SÉ;CAPS III ADULTO;SET 2020;ASSISTENTE SOCIAL;30;3;90;;;;;-90
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III SÉ;CAPS III ADULTO;SET 2020;EDUCADOR FISICO;20;2;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III SÉ;CAPS III ADULTO;SET 2020;EDUCADOR FISICO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III SÉ;CAPS III ADULTO;SET 2020;ENFERMEIRO;36;8;288;;;;;-288
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III SÉ;CAPS III ADULTO;SET 2020;ENFERMEIRO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III SÉ;CAPS III ADULTO;SET 2020;FARMACÊUTICO;30;1;30;;;;;-30
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III SÉ;CAPS III ADULTO;SET 2020;FARMACÊUTICO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III SÉ;CAPS III ADULTO;SET 2020;MÉDICO PSIQUIATRA;20;4;80;;;;;-80
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III SÉ;CAPS III ADULTO;SET 2020;PSICÓLOGO;40;5;200;;;;;-200
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ADULTO III SÉ;CAPS III ADULTO;SET 2020;TERAPEUTA OCUPACIONAL;30;4;120;;;;;-120
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;ASSISTENTE SOCIAL;30;5;150;;;;;-150
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;EDUCADOR FISICO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;EDUCADOR FISICO;20;2;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;ENFERMEIRO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;ENFERMEIRO;36;7;252;;;;;-252
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;FARMACÊUTICO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;FARMACÊUTICO;30;1;30;;;;;-30
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;MÉDICO CLÍNICO;20;1;20;;;;;-20
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;MÉDICO PSIQUIATRA;20;4;80;;;;;-80
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;NUTRICIONISTA;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;PSICÓLOGO;40;5;200;;;;;-200
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III CENTRO;CAPS III ÁLCOOL E DROGAS;SET 2020;TERAPEUTA OCUPACIONAL;30;4;120;;;;;-120
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III COMPLEXO PRATES;CAPS III ÁLCOOL E DROGAS;SET 2020;ASSISTENTE SOCIAL;30;5;150;;;;;-150
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III COMPLEXO PRATES;CAPS III ÁLCOOL E DROGAS;SET 2020;EDUCADOR FISICO;30;2;60;;;;;-60
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III COMPLEXO PRATES;CAPS III ÁLCOOL E DROGAS;SET 2020;ENFERMEIRO;36;9;324;;;;;-324
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III COMPLEXO PRATES;CAPS III ÁLCOOL E DROGAS;SET 2020;ENFERMEIRO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III COMPLEXO PRATES;CAPS III ÁLCOOL E DROGAS;SET 2020;FARMACÊUTICO;36;2;72;;;;;-72
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III COMPLEXO PRATES;CAPS III ÁLCOOL E DROGAS;SET 2020;FARMACÊUTICO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III COMPLEXO PRATES;CAPS III ÁLCOOL E DROGAS;SET 2020;MÉDICO CLÍNICO;20;1;20;;;;;-20
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III COMPLEXO PRATES;CAPS III ÁLCOOL E DROGAS;SET 2020;MÉDICO PSIQUIATRA;20;3;60;;;;;-60
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III COMPLEXO PRATES;CAPS III ÁLCOOL E DROGAS;SET 2020;PSICÓLOGO;40;3;120;;;;;-120
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS ÁLCOOL E DROGAS III COMPLEXO PRATES;CAPS III ÁLCOOL E DROGAS;SET 2020;TERAPEUTA OCUPACIONAL;30;3;90;;;;;-90
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS INFANTO JUVENIL SÉ AMORZEIRA;CAPS III INFANTO JUVENIL;SET 2020;ASSISTENTE SOCIAL;30;3;90;;;;;-90
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS INFANTO JUVENIL SÉ AMORZEIRA;CAPS III INFANTO JUVENIL;SET 2020;EDUCADOR FISICO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS INFANTO JUVENIL SÉ AMORZEIRA;CAPS III INFANTO JUVENIL;SET 2020;EDUCADOR FISICO;20;2;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS INFANTO JUVENIL SÉ AMORZEIRA;CAPS III INFANTO JUVENIL;SET 2020;ENFERMEIRO;36;8;288;;;;;-288
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS INFANTO JUVENIL SÉ AMORZEIRA;CAPS III INFANTO JUVENIL;SET 2020;ENFERMEIRO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS INFANTO JUVENIL SÉ AMORZEIRA;CAPS III INFANTO JUVENIL;SET 2020;FARMACÊUTICO;30;1;30;;;;;-30
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS INFANTO JUVENIL SÉ AMORZEIRA;CAPS III INFANTO JUVENIL;SET 2020;FARMACÊUTICO;40;1;40;;;;;-40
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS INFANTO JUVENIL SÉ AMORZEIRA;CAPS III INFANTO JUVENIL;SET 2020;FONOAUDIÓLOGO;40;2;80;;;;;-80
REDE ASSISTENCIAL DA STS SÉ - CENTRO - TA-038/2020 A TA-041/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;CAPS INFANTO JUVENIL SÉ AMORZEIRA;CAPS III INFANTO JUVENIL;SET 2020;MÉDICO PEDIATRA;12;1;12;;;;;-12
