DESCRIÇÃO_CONTRATO;DESCRIÇÃO_CONTRATADA;DESCRIÇÃO_UNIDADE;DESCRIÇÃO_SERVIÇO;DESCRIÇÃO_PERÍODO;CARGO_EQUIPE_MÍNIMA;CARGA_HORÁRIA_SEMANAL;EQUIPE_MÍNIMA_CONTRATADA;TOTAL_CARGA_HORÁRIA_CONTRATADA;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_SP;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_CLT;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_TERCEIROS;TOTAL_HORAS_APONTADAS;AVALIAÇÃO
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DA CONQUISTA III;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;PSICÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DAS LARANJEIRAS;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;MAI 2020;MÉDICO CLÍNICO;12;17;204;;8;9;204;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DAS LARANJEIRAS;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;MAI 2020;MÉDICO PEDIATRA;12;12;144;;4;8;144;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DAS LARANJEIRAS;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DAS LARANJEIRAS;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;DENTISTA;20;;;;1;;20;20
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DAS LARANJEIRAS;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;DENTISTA;40;2;80;;2;;80;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DAS LARANJEIRAS;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;ENFERMEIRO;40;4;160;;4;;160;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DAS LARANJEIRAS;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DAS LARANJEIRAS;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;FISIOTERAPEUTA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DAS LARANJEIRAS;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;MÉDICO CLÍNICO;20;3;60;;2;;40;-20
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DAS LARANJEIRAS;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;MÉDICO GINECOLOGISTA E OBSTETRA;20;2;40;1;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM DAS LARANJEIRAS;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;MÉDICO PEDIATRA;20;2;40;1;;;20;-20
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;MAI 2020;MÉDICO CLÍNICO;12;16;192;;11;7;216;24
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;MAI 2020;MÉDICO PEDIATRA;12;12;144;;6;8;168;24
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;20;800;;17;;680;-120
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;DENTISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;DENTISTA;20;2;40;;2;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;ENFERMEIRO;40;6;240;;6;;240;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;FISIOTERAPEUTA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;MÉDICO CLÍNICO;20;5;100;;5;;100;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;MÉDICO GINECOLOGISTA E OBSTETRA;20;4;80;;3;;60;-20
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;MÉDICO PEDIATRA;20;4;80;;4;;80;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SANTO ANDRÉ;UBS - UNIDADE BÁSICA DE SAÚDE;MAI 2020;PSICÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;MAI 2020;MÉDICO CLÍNICO;12;18;216;;11;7;216;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;MAI 2020;MÉDICO PEDIATRA;12;12;144;;9;3;144;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;35;1400;;34;;1360;-40
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;DENTISTA;20;;;;1;;20;20
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;DENTISTA;40;4;160;;3;;120;-40
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;ENFERMEIRO;40;8;320;;8;;320;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;MÉDICO GENERALISTA;30;;;;1;;30;30
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;MÉDICO GENERALISTA;40;7;280;;7;;280;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;EDUCADOR FISICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;FISIOTERAPEUTA;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;MÉDICO ACUPUNTURISTA;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;NUTRICIONISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;PSICÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM SÃO FRANCISCO II;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;TERAPEUTA OCUPACIONAL;20;1;20;;1;;20;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;MAI 2020;MÉDICO CLÍNICO;12;18;216;;13;5;216;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;MAI 2020;MÉDICO PEDIATRA;12;12;144;;6;6;144;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;20;800;;20;;800;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;DENTISTA;40;2;80;;1;;40;-40
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;ENFERMEIRO;40;5;200;;5;;200;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;MAI 2020;MÉDICO GENERALISTA;40;4;160;;4;;160;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;EDUCADOR FISICO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;FISIOTERAPEUTA;20;2;40;;2;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;FONOAUDIÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;NUTRICIONISTA;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;AMA/UBS INTEGRADA JARDIM TIETÊ I;NASF - NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA;MAI 2020;PSICÓLOGO;40;1;40;;1;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;CER JARDIM TIETÊ I;CER III - CENTRO ESPECIALIZADO EM REABILITAÇÃO III;MAI 2020;ACOMPANHANTE DA PESSOA COM DEFICIÊNCIA;40;6;240;;5;;200;-40
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;CER JARDIM TIETÊ I;CER III - CENTRO ESPECIALIZADO EM REABILITAÇÃO III;MAI 2020;ENFERMEIRO;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;CER JARDIM TIETÊ I;CER III - CENTRO ESPECIALIZADO EM REABILITAÇÃO III;MAI 2020;FISIOTERAPEUTA;30;4;120;;4;;120;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;CER JARDIM TIETÊ I;CER III - CENTRO ESPECIALIZADO EM REABILITAÇÃO III;MAI 2020;FONOAUDIÓLOGO;40;4;160;;3;;120;-40
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;CER JARDIM TIETÊ I;CER III - CENTRO ESPECIALIZADO EM REABILITAÇÃO III;MAI 2020;MÉDICO NEUROLOGISTA;20;1;20;;;;;-20
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;CER JARDIM TIETÊ I;CER III - CENTRO ESPECIALIZADO EM REABILITAÇÃO III;MAI 2020;PSICÓLOGO;40;4;160;;2;;80;-80
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;CER JARDIM TIETÊ I;CER III - CENTRO ESPECIALIZADO EM REABILITAÇÃO III;MAI 2020;TERAPEUTA OCUPACIONAL;30;3;90;;2;;60;-30
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;HOSP DIA DA REDE HORA CERTA SÃO MATEUS - DR.HENRIQUE C. GONÇALVES;ESPECIALIDADES ODONTOLÓGICAS;MAI 2020;DENTISTA;20;1;20;5;7;;240;220
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;HOSP DIA DA REDE HORA CERTA SÃO MATEUS - DR.HENRIQUE C. GONÇALVES;HORA CERTA;MAI 2020;MÉDICO;20;;;1;;;20;20
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;HOSP DIA DA REDE HORA CERTA SÃO MATEUS - DR.HENRIQUE C. GONÇALVES;HORA CERTA;MAI 2020;MÉDICO;12;22;264;;37;;444;180
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;HOSP DIA DA REDE HORA CERTA SÃO MATEUS - DR.HENRIQUE C. GONÇALVES;HORA CERTA;MAI 2020;MÉDICO DERMATOLOGISTA;12;1;12;;1;;12;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;HOSP DIA DA REDE HORA CERTA SÃO MATEUS - DR.HENRIQUE C. GONÇALVES;HORA CERTA;MAI 2020;MÉDICO DERMATOLOGISTA;20;2;40;2;;;40;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;PA SÃO MATEUS II;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;MAI 2020;MÉDICO CLÍNICO;12;21;252;;6;20;312;60
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;PA SÃO MATEUS II;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;MAI 2020;MÉDICO CLÍNICO NOTURNO;12;14;168;;8;13;252;84
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;PA SÃO MATEUS II;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;MAI 2020;MÉDICO PEDIATRA;12;14;168;;2;12;168;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;PA SÃO MATEUS II;PSM/PA - PRONTO SOCORRO/ATENDIMENTO MUNICIPAL;MAI 2020;MÉDICO PEDIATRA NOTURNO;12;14;168;2;7;5;168;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;SAD SÃO MATEUS;ATENÇÃO DOMICILIAR - EMAD/EMAP;MAI 2020;AUXILIAR DE ENFERMAGEM;30;12;360;;12;;360;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;SAD SÃO MATEUS;ATENÇÃO DOMICILIAR - EMAD/EMAP;MAI 2020;ENFERMEIRO;40;3;120;;3;;120;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;SAD SÃO MATEUS;ATENÇÃO DOMICILIAR - EMAD/EMAP;MAI 2020;FISIOTERAPEUTA;30;3;90;;3;;90;0
REDE ASSISTENCIAL DA STS SÃO MATEUS - TA-026/2020 A TA-029/2020;FUNDAÇÃO DO ABC ;SAD SÃO MATEUS;ATENÇÃO DOMICILIAR - EMAD/EMAP;MAI 2020;FONOAUDIÓLOGO;40;1;40;;1;;40;0
