DESCRIÇÃO_CONTRATO;DESCRIÇÃO_CONTRATADA;DESCRIÇÃO_UNIDADE;DESCRIÇÃO_SERVIÇO;DESCRIÇÃO_PERÍODO;CARGO_EQUIPE_MÍNIMA;CARGA_HORÁRIA_SEMANAL;EQUIPE_MÍNIMA_CONTRATADA;TOTAL_CARGA_HORÁRIA_CONTRATADA;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_SP;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_CLT;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_TERCEIROS;TOTAL_HORAS_APONTADAS;AVALIAÇÃO
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA ANTONIETA;UBS - UNIDADE BÁSICA DE SAÚDE;AGO 2020;AUXILIAR DE SAÚDE BUCAL;30;2;60;;2;;60;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA ANTONIETA;UBS - UNIDADE BÁSICA DE SAÚDE;AGO 2020;DENTISTA;20;3;60;;2;;40;-20
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA ANTONIETA;UBS - UNIDADE BÁSICA DE SAÚDE;AGO 2020;ENFERMEIRO;40;3;120;;3;;120;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA ANTONIETA;UBS - UNIDADE BÁSICA DE SAÚDE;AGO 2020;FARMACÊUTICO;40;2;80;;2;;80;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA ANTONIETA;UBS - UNIDADE BÁSICA DE SAÚDE;AGO 2020;MÉDICO CLÍNICO;20;4;80;;4;;80;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA ANTONIETA;UBS - UNIDADE BÁSICA DE SAÚDE;AGO 2020;MÉDICO GINECOLOGISTA E OBSTETRA;20;2;40;;2;;40;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA ANTONIETA;UBS - UNIDADE BÁSICA DE SAÚDE;AGO 2020;MÉDICO PEDIATRA;20;1;20;;1;;20;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA CARRÃO - DR. ADHEMAR MONTEIRO PACHECO;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;AGO 2020;MÉDICO CLÍNICO;8;;;;2;;16;16
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA CARRÃO - DR. ADHEMAR MONTEIRO PACHECO;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;AGO 2020;MÉDICO CLÍNICO;12;12;144;;10;;120;-24
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA CARRÃO - DR. ADHEMAR MONTEIRO PACHECO;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;AGO 2020;MÉDICO PEDIATRA;6;;;;1;;6;6
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA CARRÃO - DR. ADHEMAR MONTEIRO PACHECO;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;AGO 2020;MÉDICO PEDIATRA;12;6;72;;6;;72;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA CARRÃO - DR. ADHEMAR MONTEIRO PACHECO;ATENÇÃO DOMICILIAR - EMAD/EMAP;AGO 2020;AUXILIAR DE ENFERMAGEM;30;4;120;2;2;;120;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA CARRÃO - DR. ADHEMAR MONTEIRO PACHECO;ATENÇÃO DOMICILIAR - EMAD/EMAP;AGO 2020;ENFERMEIRO;40;1;40;;1;;40;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA CARRÃO - DR. ADHEMAR MONTEIRO PACHECO;ATENÇÃO DOMICILIAR - EMAD/EMAP;AGO 2020;FISIOTERAPEUTA;30;2;60;1;1;;60;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA CARRÃO - DR. ADHEMAR MONTEIRO PACHECO;ATENÇÃO DOMICILIAR - EMAD/EMAP;AGO 2020;MÉDICO CLÍNICO;20;2;40;;2;;40;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA CARRÃO - DR. ADHEMAR MONTEIRO PACHECO;UBS - UNIDADE BÁSICA DE SAÚDE;AGO 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA CARRÃO - DR. ADHEMAR MONTEIRO PACHECO;UBS - UNIDADE BÁSICA DE SAÚDE;AGO 2020;AUXILIAR DE SAÚDE BUCAL;30;2;60;;2;;60;0
REDE ASSIST. D.A. FOR,CAR,ARICANDUVA  DA STS MOO/ARI E D.A. SAPOPEMBA DA STS V. PRU/SAP - TA-041/2020 A TA-050/2020;SPDM - ASSOCIAÇÃO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMA/UBS INTEGRADA VILA CARRÃO - DR. ADHEMAR MONTEIRO PACHECO;UBS - UNIDADE BÁSICA DE SAÚDE;AGO 2020;DENTISTA;20;3;60;1;2;;60;0
